species,in-frame_score
Homo_sapiens,0.99919
Homo_sapiens,0.99921
Homo_sapiens,0.99973
Homo_sapiens,0.94598
Homo_sapiens,0.99887
Homo_sapiens,0.98799
Homo_sapiens,0.99317
Homo_sapiens,0.98576
Homo_sapiens,0.99935
Homo_sapiens,0.98860
Homo_sapiens,0.97848
Homo_sapiens,0.99600
Homo_sapiens,0.98799
Homo_sapiens,0.98332
Homo_sapiens,0.97785
Homo_sapiens,0.98152
Homo_sapiens,0.98348
Homo_sapiens,0.96658
Homo_sapiens,0.63799
Homo_sapiens,0.73618
Homo_sapiens,0.99650
Homo_sapiens,0.99733
Homo_sapiens,0.98735
Homo_sapiens,0.94680
Homo_sapiens,0.99903
Homo_sapiens,0.99517
Homo_sapiens,0.99554
Homo_sapiens,0.99700
Homo_sapiens,0.92913
Homo_sapiens,0.89962
Homo_sapiens,0.99963
Homo_sapiens,0.99820
Homo_sapiens,0.99610
Homo_sapiens,0.95788
Homo_sapiens,0.97225
Homo_sapiens,0.96558
Homo_sapiens,0.98027
Homo_sapiens,0.96076
Homo_sapiens,0.99984
Homo_sapiens,0.11297
Homo_sapiens,0.95721
Homo_sapiens,0.98156
Homo_sapiens,0.94746
Homo_sapiens,0.95727
Homo_sapiens,0.99917
Homo_sapiens,0.99971
Homo_sapiens,0.84763
Homo_sapiens,0.99381
Homo_sapiens,0.97593
Homo_sapiens,0.99974
Homo_sapiens,0.81793
Homo_sapiens,0.98590
Homo_sapiens,0.24479
Homo_sapiens,0.78958
Homo_sapiens,0.99298
Homo_sapiens,0.56780
Homo_sapiens,0.99601
Homo_sapiens,0.85706
Homo_sapiens,0.82377
Homo_sapiens,0.97787
Homo_sapiens,0.97233
Homo_sapiens,0.97137
Homo_sapiens,0.75937
Homo_sapiens,0.84062
Homo_sapiens,0.99709
Homo_sapiens,0.75399
Homo_sapiens,0.99551
Homo_sapiens,0.96803
Homo_sapiens,0.98105
Homo_sapiens,0.69154
Homo_sapiens,0.86591
Homo_sapiens,0.95509
Homo_sapiens,0.96984
Homo_sapiens,0.99720
Homo_sapiens,0.93818
Homo_sapiens,0.98574
Homo_sapiens,0.98094
Homo_sapiens,0.98102
Homo_sapiens,0.98869
Homo_sapiens,0.95277
Homo_sapiens,0.89919
Homo_sapiens,0.92570
Homo_sapiens,0.99860
Homo_sapiens,0.95640
Homo_sapiens,0.90360
Homo_sapiens,0.91259
Homo_sapiens,0.98086
Homo_sapiens,0.99251
Homo_sapiens,0.82866
Homo_sapiens,0.97819
Homo_sapiens,0.99204
Homo_sapiens,0.97405
Homo_sapiens,0.96730
Homo_sapiens,0.76145
Homo_sapiens,0.98430
Homo_sapiens,0.85877
Homo_sapiens,0.97783
Homo_sapiens,0.99319
Homo_sapiens,0.99967
Homo_sapiens,0.99929
Homo_sapiens,0.99939
Homo_sapiens,0.99784
Homo_sapiens,0.54940
Homo_sapiens,0.96632
Homo_sapiens,0.94907
Homo_sapiens,0.99963
Homo_sapiens,0.99926
Homo_sapiens,0.99898
Homo_sapiens,0.99877
Homo_sapiens,0.69041
Homo_sapiens,0.99895
Homo_sapiens,0.98227
Homo_sapiens,0.99981
Homo_sapiens,0.99788
Homo_sapiens,0.97682
Homo_sapiens,0.99796
Homo_sapiens,0.95080
Homo_sapiens,0.99814
Homo_sapiens,0.99594
Homo_sapiens,0.99969
Homo_sapiens,0.99733
Homo_sapiens,0.99965
Homo_sapiens,0.81269
Homo_sapiens,0.98062
Homo_sapiens,0.98237
Homo_sapiens,0.82201
Homo_sapiens,0.99774
Homo_sapiens,0.99950
Homo_sapiens,0.99825
Homo_sapiens,0.95915
Homo_sapiens,0.99641
Homo_sapiens,0.97160
Homo_sapiens,0.94458
Homo_sapiens,0.78242
Homo_sapiens,0.92650
Homo_sapiens,0.99567
Homo_sapiens,0.52837
Homo_sapiens,0.92456
Homo_sapiens,0.99301
Homo_sapiens,0.98826
Homo_sapiens,0.89792
Homo_sapiens,0.74334
Homo_sapiens,0.99670
Homo_sapiens,0.97528
Homo_sapiens,0.80949
Homo_sapiens,0.90830
Homo_sapiens,0.97725
Homo_sapiens,0.99067
Homo_sapiens,0.99134
Homo_sapiens,0.98595
Homo_sapiens,0.99759
Homo_sapiens,0.98904
Homo_sapiens,0.99774
Homo_sapiens,0.99845
Homo_sapiens,0.99597
Homo_sapiens,0.99580
Homo_sapiens,0.99768
Homo_sapiens,0.99906
Homo_sapiens,0.99984
Homo_sapiens,0.98311
Homo_sapiens,0.99991
Homo_sapiens,0.89178
Homo_sapiens,0.99978
Homo_sapiens,0.37940
Homo_sapiens,0.99813
Homo_sapiens,0.97893
Homo_sapiens,0.99514
Homo_sapiens,0.99341
Homo_sapiens,0.99989
Homo_sapiens,0.99998
Homo_sapiens,0.90774
Homo_sapiens,0.99938
Homo_sapiens,0.99820
Homo_sapiens,0.70470
Homo_sapiens,0.98841
Homo_sapiens,0.94287
Homo_sapiens,0.96829
Homo_sapiens,0.54752
Homo_sapiens,0.19736
Homo_sapiens,0.99817
Homo_sapiens,0.99577
Homo_sapiens,0.99493
Homo_sapiens,0.97480
Homo_sapiens,0.99525
Homo_sapiens,0.99978
Homo_sapiens,0.99328
Homo_sapiens,0.99409
Homo_sapiens,0.99267
Homo_sapiens,0.90994
Homo_sapiens,0.99700
Homo_sapiens,0.98925
Homo_sapiens,0.95953
Homo_sapiens,0.97360
Homo_sapiens,0.97651
Homo_sapiens,0.97072
Homo_sapiens,0.96630
Homo_sapiens,0.98220
Homo_sapiens,0.99940
Homo_sapiens,0.96670
Homo_sapiens,0.98311
Homo_sapiens,0.98059
Homo_sapiens,0.93437
Homo_sapiens,0.99995
Homo_sapiens,0.99760
Homo_sapiens,0.99464
Homo_sapiens,0.99826
Homo_sapiens,0.82856
Homo_sapiens,0.96823
Homo_sapiens,0.76540
Homo_sapiens,0.99837
Homo_sapiens,0.97960
Homo_sapiens,0.98209
Homo_sapiens,0.99923
Homo_sapiens,0.99987
Homo_sapiens,0.98386
Homo_sapiens,0.99737
Homo_sapiens,0.99502
Homo_sapiens,0.93340
Homo_sapiens,0.99949
Homo_sapiens,0.98991
Homo_sapiens,0.96215
Homo_sapiens,0.99746
Homo_sapiens,0.87688
Homo_sapiens,0.92877
Homo_sapiens,0.95389
Homo_sapiens,0.97844
Homo_sapiens,0.99346
Homo_sapiens,0.97046
Homo_sapiens,0.49179
Homo_sapiens,0.96634
Homo_sapiens,0.99937
Homo_sapiens,0.95040
Homo_sapiens,0.99696
Homo_sapiens,0.98329
Homo_sapiens,0.99953
Homo_sapiens,0.99989
Homo_sapiens,0.99149
Homo_sapiens,0.99054
Homo_sapiens,0.99248
Homo_sapiens,0.99819
Homo_sapiens,0.99135
Homo_sapiens,0.99999
Homo_sapiens,0.99628
Homo_sapiens,0.97790
Homo_sapiens,0.14673
Homo_sapiens,0.99975
Homo_sapiens,0.99245
Homo_sapiens,0.99942
Homo_sapiens,0.98974
Homo_sapiens,0.95810
Homo_sapiens,0.98824
Homo_sapiens,0.86090
Homo_sapiens,0.99239
Homo_sapiens,0.94803
Homo_sapiens,0.99530
Homo_sapiens,0.93248
Homo_sapiens,0.99722
Homo_sapiens,0.96729
Homo_sapiens,0.85946
Homo_sapiens,0.99945
Homo_sapiens,0.37073
Homo_sapiens,0.99607
Homo_sapiens,0.97275
Homo_sapiens,0.87256
Homo_sapiens,0.99874
Homo_sapiens,0.98395
Homo_sapiens,0.81853
Homo_sapiens,0.81379
Homo_sapiens,0.98819
Homo_sapiens,0.99899
Homo_sapiens,0.99922
Homo_sapiens,0.99991
Homo_sapiens,0.88582
Homo_sapiens,0.93318
Homo_sapiens,0.98913
Homo_sapiens,0.99683
Homo_sapiens,0.99933
Homo_sapiens,0.99001
Homo_sapiens,0.99981
Homo_sapiens,0.96538
Homo_sapiens,0.99900
Homo_sapiens,0.98364
Homo_sapiens,0.99700
Homo_sapiens,0.99931
Homo_sapiens,0.91932
Homo_sapiens,0.92461
Homo_sapiens,0.99219
Homo_sapiens,0.97394
Homo_sapiens,0.99700
Homo_sapiens,0.98018
Homo_sapiens,0.97437
Homo_sapiens,0.99732
Homo_sapiens,0.99903
Homo_sapiens,0.97517
Homo_sapiens,0.85737
Homo_sapiens,0.99896
Homo_sapiens,0.96329
Homo_sapiens,0.91585
Homo_sapiens,0.65553
Homo_sapiens,0.99342
Homo_sapiens,0.85903
Homo_sapiens,0.10199
Homo_sapiens,0.94887
Homo_sapiens,0.68385
Homo_sapiens,0.98688
Homo_sapiens,0.98255
Homo_sapiens,0.99486
Homo_sapiens,0.99900
Homo_sapiens,0.98875
Homo_sapiens,0.99876
Homo_sapiens,0.98436
Homo_sapiens,0.87924
Homo_sapiens,0.97089
Homo_sapiens,0.97863
Homo_sapiens,0.97379
Homo_sapiens,0.99810
Homo_sapiens,0.98705
Homo_sapiens,0.99625
Homo_sapiens,0.96462
Homo_sapiens,0.95292
Homo_sapiens,0.99986
Homo_sapiens,0.99072
Homo_sapiens,0.99205
Homo_sapiens,0.99650
Homo_sapiens,0.98944
Homo_sapiens,0.99987
Homo_sapiens,0.96030
Homo_sapiens,0.99816
Homo_sapiens,0.99785
Homo_sapiens,0.96769
Homo_sapiens,0.86599
Homo_sapiens,0.99940
Homo_sapiens,0.95206
Homo_sapiens,0.99884
Homo_sapiens,0.98840
Homo_sapiens,0.92940
Homo_sapiens,0.97000
Homo_sapiens,0.96744
Homo_sapiens,0.98479
Homo_sapiens,0.84039
Homo_sapiens,0.98407
Homo_sapiens,0.97732
Homo_sapiens,0.98682
Homo_sapiens,0.99708
Homo_sapiens,0.83743
Homo_sapiens,0.97288
Homo_sapiens,0.40058
Homo_sapiens,0.99777
Homo_sapiens,0.99715
Homo_sapiens,0.94988
Homo_sapiens,0.97011
Homo_sapiens,0.99933
Homo_sapiens,0.98612
Homo_sapiens,0.99417
Homo_sapiens,0.99982
Homo_sapiens,0.99292
Homo_sapiens,0.99892
Homo_sapiens,0.95971
Homo_sapiens,0.97539
Homo_sapiens,0.99969
Homo_sapiens,0.56012
Homo_sapiens,0.78062
Homo_sapiens,0.99985
Homo_sapiens,0.99919
Homo_sapiens,0.99694
Homo_sapiens,0.93302
Homo_sapiens,0.97761
Homo_sapiens,0.94459
Homo_sapiens,0.99641
Homo_sapiens,0.98872
Homo_sapiens,0.99832
Homo_sapiens,0.99936
Homo_sapiens,0.97185
Homo_sapiens,0.99821
Homo_sapiens,0.99997
Homo_sapiens,0.99953
Homo_sapiens,0.81546
Homo_sapiens,0.63120
Homo_sapiens,0.99226
Homo_sapiens,0.89836
Homo_sapiens,0.98187
Homo_sapiens,0.95658
Homo_sapiens,0.90797
Homo_sapiens,0.72984
Homo_sapiens,0.99952
Homo_sapiens,0.99876
Homo_sapiens,0.98978
Homo_sapiens,0.99821
Homo_sapiens,0.99820
Homo_sapiens,0.99184
Homo_sapiens,0.99521
Homo_sapiens,0.97202
Homo_sapiens,0.98514
Homo_sapiens,0.99818
Homo_sapiens,0.98914
Homo_sapiens,0.98261
Homo_sapiens,0.90387
Homo_sapiens,0.99848
Homo_sapiens,0.98379
Homo_sapiens,0.95381
Homo_sapiens,0.70677
Homo_sapiens,0.99894
Homo_sapiens,0.99814
Homo_sapiens,0.84772
Homo_sapiens,0.77318
Homo_sapiens,0.92893
Homo_sapiens,0.99699
Homo_sapiens,0.94669
Homo_sapiens,0.53182
Homo_sapiens,0.99364
Homo_sapiens,0.99995
Homo_sapiens,0.99921
Homo_sapiens,0.99249
Homo_sapiens,0.99848
Homo_sapiens,0.99999
Homo_sapiens,0.99947
Homo_sapiens,0.99879
Homo_sapiens,0.99951
Homo_sapiens,0.99684
Homo_sapiens,0.99448
Homo_sapiens,0.99927
Homo_sapiens,0.92132
Homo_sapiens,0.99660
Homo_sapiens,0.99863
Homo_sapiens,0.99573
Homo_sapiens,0.99604
Homo_sapiens,0.98003
Homo_sapiens,0.99612
Homo_sapiens,0.90571
Homo_sapiens,0.99483
Homo_sapiens,0.99435
Homo_sapiens,0.93744
Homo_sapiens,0.99982
Homo_sapiens,0.99998
Homo_sapiens,0.95270
Homo_sapiens,0.95239
Homo_sapiens,0.95576
Homo_sapiens,0.99463
Homo_sapiens,0.96899
Homo_sapiens,0.99766
Homo_sapiens,0.97618
Homo_sapiens,0.79878
Homo_sapiens,0.99964
Homo_sapiens,0.99873
Homo_sapiens,0.98874
Homo_sapiens,0.99797
Homo_sapiens,0.98749
Homo_sapiens,0.99236
Homo_sapiens,0.99094
Homo_sapiens,0.90388
Homo_sapiens,0.96893
Homo_sapiens,0.97627
Homo_sapiens,0.99302
Homo_sapiens,0.99912
Homo_sapiens,0.44353
Homo_sapiens,0.99993
Homo_sapiens,0.99932
Homo_sapiens,0.97940
Homo_sapiens,0.99634
Homo_sapiens,0.90719
Homo_sapiens,0.99444
Homo_sapiens,0.98913
Homo_sapiens,0.99612
Homo_sapiens,0.97171
Homo_sapiens,0.98662
Homo_sapiens,0.87099
Homo_sapiens,0.98599
Homo_sapiens,0.99187
Homo_sapiens,0.99907
Homo_sapiens,0.94429
Homo_sapiens,0.99762
Homo_sapiens,0.99749
Homo_sapiens,0.99994
Homo_sapiens,0.66046
Homo_sapiens,0.99712
Homo_sapiens,0.94782
Homo_sapiens,0.97187
Homo_sapiens,0.93958
Homo_sapiens,0.97348
Homo_sapiens,0.99551
Homo_sapiens,0.96653
Homo_sapiens,0.99779
Homo_sapiens,0.97840
Homo_sapiens,0.81591
Homo_sapiens,0.98962
Homo_sapiens,0.98015
Homo_sapiens,0.94691
Homo_sapiens,0.97366
Homo_sapiens,0.93595
Homo_sapiens,0.63434
Homo_sapiens,0.52338
Homo_sapiens,0.98695
Homo_sapiens,0.98918
Homo_sapiens,0.99158
Homo_sapiens,0.99788
Homo_sapiens,0.98149
Homo_sapiens,0.99527
Homo_sapiens,0.99987
Homo_sapiens,0.99165
Homo_sapiens,0.98136
Homo_sapiens,0.97734
Homo_sapiens,0.99541
Homo_sapiens,0.99749
Homo_sapiens,0.99967
Homo_sapiens,0.99271
Homo_sapiens,0.98458
Homo_sapiens,0.92539
Homo_sapiens,0.83880
Homo_sapiens,0.88806
Homo_sapiens,0.96966
Homo_sapiens,0.95557
Homo_sapiens,0.99552
Homo_sapiens,0.57748
Homo_sapiens,0.76947
Homo_sapiens,0.99792
Homo_sapiens,0.99334
Homo_sapiens,0.96534
Homo_sapiens,0.90781
Homo_sapiens,0.99659
Homo_sapiens,0.99876
Homo_sapiens,0.97158
Homo_sapiens,0.99717
Homo_sapiens,0.99645
Homo_sapiens,0.99254
Homo_sapiens,0.99680
Homo_sapiens,0.99640
Homo_sapiens,0.98996
Homo_sapiens,0.67887
Homo_sapiens,0.99412
Homo_sapiens,0.97711
Homo_sapiens,0.92049
Homo_sapiens,0.99209
Homo_sapiens,0.99463
Homo_sapiens,0.99799
Homo_sapiens,0.95807
Homo_sapiens,0.92370
Homo_sapiens,0.99924
Homo_sapiens,0.99703
Homo_sapiens,0.99760
Homo_sapiens,0.99723
Homo_sapiens,0.50889
Homo_sapiens,0.92033
Homo_sapiens,0.91582
Homo_sapiens,0.93871
Homo_sapiens,0.99947
Homo_sapiens,0.99583
Homo_sapiens,0.98468
Homo_sapiens,0.99960
Homo_sapiens,0.99141
Homo_sapiens,0.99683
Homo_sapiens,0.15537
Homo_sapiens,0.08716
Homo_sapiens,0.98640
Homo_sapiens,0.54391
Homo_sapiens,0.99744
Homo_sapiens,0.43610
Homo_sapiens,0.98086
Homo_sapiens,0.99279
Homo_sapiens,0.99946
Homo_sapiens,0.99882
Homo_sapiens,0.99831
Homo_sapiens,0.99930
Homo_sapiens,0.99863
Homo_sapiens,0.77432
Homo_sapiens,0.98558
Homo_sapiens,0.98734
Homo_sapiens,0.25826
Homo_sapiens,0.99978
Homo_sapiens,0.99631
Homo_sapiens,0.98555
Homo_sapiens,0.99671
Homo_sapiens,0.06192
Homo_sapiens,0.99425
Homo_sapiens,0.99761
Homo_sapiens,0.99884
Homo_sapiens,0.99678
Homo_sapiens,0.97775
Homo_sapiens,0.99984
Homo_sapiens,0.99694
Homo_sapiens,0.99898
Homo_sapiens,0.99865
Homo_sapiens,0.99959
Homo_sapiens,0.99239
Homo_sapiens,0.97911
Homo_sapiens,0.96085
Homo_sapiens,0.85493
Homo_sapiens,0.98032
Homo_sapiens,0.69730
Homo_sapiens,0.98939
Homo_sapiens,0.82138
Homo_sapiens,0.99952
Homo_sapiens,0.83073
Homo_sapiens,0.99085
Homo_sapiens,0.99671
Homo_sapiens,0.99933
Homo_sapiens,0.99705
Homo_sapiens,0.99999
Homo_sapiens,0.98096
Homo_sapiens,0.99364
Homo_sapiens,0.99645
Homo_sapiens,0.99613
Homo_sapiens,0.00810
Homo_sapiens,0.99501
Homo_sapiens,0.99790
Homo_sapiens,0.99857
Homo_sapiens,0.99992
Homo_sapiens,0.72782
Homo_sapiens,0.94929
Homo_sapiens,0.99886
Homo_sapiens,0.99834
Homo_sapiens,0.99948
Homo_sapiens,0.94126
Homo_sapiens,0.99965
Homo_sapiens,0.83647
Homo_sapiens,0.95848
Homo_sapiens,0.94396
Homo_sapiens,0.98858
Homo_sapiens,0.77548
Homo_sapiens,0.99968
Homo_sapiens,0.89936
Homo_sapiens,0.77509
Homo_sapiens,0.99792
Homo_sapiens,0.99062
Homo_sapiens,0.99242
Homo_sapiens,0.99856
Homo_sapiens,0.99120
Homo_sapiens,0.99745
Homo_sapiens,0.92352
Homo_sapiens,0.99917
Homo_sapiens,0.99965
Homo_sapiens,0.99441
Homo_sapiens,0.99481
Homo_sapiens,0.95862
Homo_sapiens,0.95820
Homo_sapiens,0.98829
Homo_sapiens,0.93261
Homo_sapiens,0.89622
Homo_sapiens,0.60398
Homo_sapiens,0.99682
Homo_sapiens,0.99806
Homo_sapiens,0.99778
Homo_sapiens,0.99923
Homo_sapiens,0.99961
Homo_sapiens,0.95674
Homo_sapiens,0.99686
Homo_sapiens,0.99738
Homo_sapiens,0.99256
Homo_sapiens,0.74010
Homo_sapiens,0.18625
Homo_sapiens,0.98505
Homo_sapiens,0.99314
Homo_sapiens,0.99956
Homo_sapiens,0.96977
Homo_sapiens,0.99309
Homo_sapiens,0.97639
Homo_sapiens,0.97936
Homo_sapiens,0.99814
Homo_sapiens,0.97592
Homo_sapiens,0.99207
Homo_sapiens,0.98035
Homo_sapiens,0.99077
Homo_sapiens,0.99881
Homo_sapiens,0.99178
Homo_sapiens,0.95464
Homo_sapiens,0.98588
Homo_sapiens,0.99958
Homo_sapiens,0.99745
Homo_sapiens,0.96772
Homo_sapiens,0.97616
Homo_sapiens,0.98434
Homo_sapiens,0.85938
Homo_sapiens,0.99819
Homo_sapiens,0.91457
Homo_sapiens,0.99802
Homo_sapiens,0.98526
Homo_sapiens,0.99986
Homo_sapiens,0.99654
Homo_sapiens,0.96854
Homo_sapiens,0.99727
Homo_sapiens,0.99453
Homo_sapiens,0.99878
Homo_sapiens,0.97494
Homo_sapiens,0.97661
Homo_sapiens,0.99843
Homo_sapiens,0.99940
Homo_sapiens,0.99975
Homo_sapiens,0.97642
Homo_sapiens,0.98370
Homo_sapiens,0.50377
Homo_sapiens,0.99732
Homo_sapiens,0.98713
Homo_sapiens,0.98243
Homo_sapiens,0.98298
Homo_sapiens,0.99359
Homo_sapiens,0.99758
Homo_sapiens,0.98821
Homo_sapiens,0.99473
Homo_sapiens,0.99815
Homo_sapiens,0.97705
Homo_sapiens,0.99926
Homo_sapiens,0.97321
Homo_sapiens,0.29797
Homo_sapiens,0.99881
Homo_sapiens,0.93279
Homo_sapiens,0.91096
Homo_sapiens,0.99227
Homo_sapiens,0.97536
Homo_sapiens,0.99330
Homo_sapiens,0.99811
Homo_sapiens,0.99254
Homo_sapiens,0.98318
Homo_sapiens,0.98560
Homo_sapiens,0.99290
Homo_sapiens,0.99636
Homo_sapiens,0.99517
Homo_sapiens,0.99998
Homo_sapiens,0.99949
Homo_sapiens,0.96874
Homo_sapiens,0.02316
Homo_sapiens,0.97902
Homo_sapiens,0.99500
Homo_sapiens,0.99662
Homo_sapiens,0.99410
Homo_sapiens,0.99504
Homo_sapiens,0.98498
Homo_sapiens,0.86089
Homo_sapiens,0.99788
Homo_sapiens,0.99674
Homo_sapiens,0.91792
Homo_sapiens,0.99002
Homo_sapiens,0.99020
Homo_sapiens,0.92909
Homo_sapiens,0.98128
Homo_sapiens,0.99812
Homo_sapiens,0.99932
Homo_sapiens,0.99542
Homo_sapiens,0.99402
Homo_sapiens,0.99194
Homo_sapiens,0.99980
Homo_sapiens,0.96814
Homo_sapiens,0.97788
Homo_sapiens,0.99788
Homo_sapiens,0.92081
Homo_sapiens,0.97406
Homo_sapiens,0.99353
Homo_sapiens,0.90553
Homo_sapiens,0.98331
Homo_sapiens,0.98133
Homo_sapiens,0.99920
Homo_sapiens,0.99568
Homo_sapiens,0.99987
Homo_sapiens,0.99305
Homo_sapiens,0.99754
Homo_sapiens,0.99178
Homo_sapiens,0.96586
Homo_sapiens,0.99344
Homo_sapiens,0.86084
Homo_sapiens,0.98402
Homo_sapiens,0.95839
Homo_sapiens,0.96628
Homo_sapiens,0.99549
Homo_sapiens,0.99599
Homo_sapiens,0.99183
Homo_sapiens,0.99303
Homo_sapiens,0.99349
Homo_sapiens,0.99439
Homo_sapiens,0.99411
Homo_sapiens,0.99472
Homo_sapiens,0.99247
Homo_sapiens,0.98685
Homo_sapiens,0.99623
Homo_sapiens,0.99667
Homo_sapiens,0.99347
Homo_sapiens,0.99470
Homo_sapiens,0.99647
Homo_sapiens,0.99616
Homo_sapiens,0.99696
Homo_sapiens,0.99611
Homo_sapiens,0.99709
Homo_sapiens,0.99542
Homo_sapiens,0.99614
Homo_sapiens,0.99407
Homo_sapiens,0.99671
Homo_sapiens,0.99764
Homo_sapiens,0.99558
Homo_sapiens,0.99685
Homo_sapiens,0.99696
Homo_sapiens,0.98803
Homo_sapiens,0.98721
Homo_sapiens,0.99089
Homo_sapiens,0.98817
Homo_sapiens,0.98874
Homo_sapiens,0.99562
Homo_sapiens,0.98314
Homo_sapiens,0.99794
Homo_sapiens,0.97422
Homo_sapiens,0.98622
Homo_sapiens,0.95200
Homo_sapiens,0.99235
Homo_sapiens,0.99179
Homo_sapiens,0.99911
Homo_sapiens,0.97092
Homo_sapiens,0.99548
Homo_sapiens,0.99926
Homo_sapiens,0.92017
Homo_sapiens,0.99774
Homo_sapiens,0.98975
Homo_sapiens,0.99826
Homo_sapiens,0.38501
Homo_sapiens,0.56526
Homo_sapiens,0.91297
Homo_sapiens,0.99032
Homo_sapiens,0.89095
Homo_sapiens,0.59743
Homo_sapiens,0.98345
Homo_sapiens,0.95990
Homo_sapiens,0.26004
Homo_sapiens,0.96748
Homo_sapiens,0.98651
Homo_sapiens,0.97713
Homo_sapiens,0.99934
Homo_sapiens,0.98314
Homo_sapiens,0.98872
Homo_sapiens,0.99525
Homo_sapiens,0.99124
Homo_sapiens,0.99013
Homo_sapiens,0.79173
Homo_sapiens,0.82902
Homo_sapiens,0.67290
Homo_sapiens,0.99483
Homo_sapiens,0.98969
Homo_sapiens,0.90365
Homo_sapiens,0.98475
Homo_sapiens,0.99436
Homo_sapiens,0.55508
Homo_sapiens,0.82303
Homo_sapiens,0.83122
Homo_sapiens,0.44641
Homo_sapiens,0.83199
Homo_sapiens,0.89318
Homo_sapiens,0.80401
Homo_sapiens,0.84278
Homo_sapiens,0.95852
Homo_sapiens,0.98994
Homo_sapiens,0.92782
Homo_sapiens,0.74132
Homo_sapiens,0.80279
Homo_sapiens,0.70135
Homo_sapiens,0.99504
Homo_sapiens,0.98908
Homo_sapiens,0.87048
Homo_sapiens,0.67760
Homo_sapiens,0.34355
Homo_sapiens,0.17383
Homo_sapiens,0.59710
Homo_sapiens,0.92782
Homo_sapiens,0.95136
Homo_sapiens,0.93596
Homo_sapiens,0.87114
Homo_sapiens,0.98004
Homo_sapiens,0.99828
Homo_sapiens,0.92277
Homo_sapiens,0.88543
Homo_sapiens,0.99976
Homo_sapiens,0.31939
Homo_sapiens,0.90321
Homo_sapiens,0.82113
Homo_sapiens,0.99038
Homo_sapiens,0.24135
Homo_sapiens,0.85995
Homo_sapiens,0.81453
Homo_sapiens,0.99655
Homo_sapiens,0.83635
Homo_sapiens,0.76843
Homo_sapiens,0.98262
Homo_sapiens,0.97685
Homo_sapiens,0.87907
Homo_sapiens,0.93784
Homo_sapiens,0.99685
Homo_sapiens,0.98579
Homo_sapiens,0.97184
Homo_sapiens,0.91787
Homo_sapiens,0.95904
Homo_sapiens,0.76881
Homo_sapiens,0.95190
Homo_sapiens,0.97732
Homo_sapiens,0.99918
Homo_sapiens,0.97885
Homo_sapiens,0.87413
Homo_sapiens,0.74626
Homo_sapiens,0.87259
Homo_sapiens,0.94940
Homo_sapiens,0.65310
Homo_sapiens,0.57292
Homo_sapiens,0.82752
Homo_sapiens,0.99795
Homo_sapiens,0.77408
Homo_sapiens,0.99432
Homo_sapiens,0.99540
Homo_sapiens,0.92137
Homo_sapiens,0.23894
Homo_sapiens,0.53865
Homo_sapiens,0.98516
Homo_sapiens,0.82605
Homo_sapiens,0.96942
Homo_sapiens,0.94342
Homo_sapiens,0.99419
Homo_sapiens,0.99264
Homo_sapiens,0.84057
Homo_sapiens,0.98574
Homo_sapiens,0.99588
Homo_sapiens,0.75228
Homo_sapiens,0.88365
Homo_sapiens,0.95369
Homo_sapiens,0.94450
Homo_sapiens,0.47943
Homo_sapiens,0.98629
Homo_sapiens,0.79451
Homo_sapiens,0.94200
Homo_sapiens,0.94994
Homo_sapiens,0.98766
Homo_sapiens,0.30591
Homo_sapiens,0.66051
Homo_sapiens,0.73710
Homo_sapiens,0.82977
Homo_sapiens,0.90486
Homo_sapiens,0.87589
Homo_sapiens,0.95943
Homo_sapiens,0.98059
Homo_sapiens,0.89892
Homo_sapiens,0.82624
Homo_sapiens,0.98479
Homo_sapiens,0.99587
Homo_sapiens,0.98973
Homo_sapiens,0.90289
Homo_sapiens,0.62106
Homo_sapiens,0.98648
Homo_sapiens,0.94024
Homo_sapiens,0.99551
Homo_sapiens,0.69747
Homo_sapiens,0.91709
Homo_sapiens,0.91302
Homo_sapiens,0.92827
Homo_sapiens,0.95928
Homo_sapiens,0.87208
Homo_sapiens,0.97272
Homo_sapiens,0.59394
Homo_sapiens,0.36383
Homo_sapiens,0.98934
Homo_sapiens,0.14114
Homo_sapiens,0.66761
Homo_sapiens,0.66234
Homo_sapiens,0.72755
Homo_sapiens,0.26605
Homo_sapiens,0.99852
Homo_sapiens,0.55289
Homo_sapiens,0.99023
Homo_sapiens,0.94617
Homo_sapiens,0.94028
Homo_sapiens,0.87416
Homo_sapiens,0.99364
Homo_sapiens,0.77791
Homo_sapiens,0.87193
Homo_sapiens,0.97013
Homo_sapiens,0.99715
Homo_sapiens,0.97127
Homo_sapiens,0.96445
Homo_sapiens,0.94188
Homo_sapiens,0.76129
Homo_sapiens,0.95417
Homo_sapiens,0.92775
Homo_sapiens,0.25256
Homo_sapiens,0.99986
Homo_sapiens,0.98662
Homo_sapiens,0.89565
Homo_sapiens,0.81431
Homo_sapiens,0.53178
Homo_sapiens,0.44586
Homo_sapiens,0.93797
Homo_sapiens,0.89477
Homo_sapiens,0.43166
Homo_sapiens,0.51659
Homo_sapiens,0.94998
Homo_sapiens,0.42950
Homo_sapiens,0.98882
Homo_sapiens,0.98370
Homo_sapiens,0.94422
Homo_sapiens,0.91083
Homo_sapiens,0.96460
Homo_sapiens,0.40516
Homo_sapiens,0.85861
Homo_sapiens,0.99563
Homo_sapiens,0.01733
Homo_sapiens,0.97808
Homo_sapiens,0.22714
Homo_sapiens,0.98030
Homo_sapiens,0.67252
Homo_sapiens,0.58311
Homo_sapiens,0.92862
